Customer_ID,Age,Employment_Status,Income_USD,Credit_Score,Total_BNPL_Active_Loans,Total_BNPL_Debt_USD,Late_Payment_History,Shopping_Category_Most_Frequent,Average_Transaction_Value_USD,Default_Risk
C00381,54,Employed,90360.0,746.0,0,0,No,Electronics,492,Low
C00382,32,Employed,75856.0,686.0,1,99,No,Groceries/Essentials,72,Low
C00383,48,Unemployed,5000.0,,3,355,Yes,Electronics,724,High
C00384,45,Freelancer,63132.0,700.0,1,149,No,Travel,887,Low
C00385,45,Unemployed,26232.0,595.0,2,316,No,Home/Furniture,451,Low
C00386,24,Employed,76288.0,718.0,5,850,No,Electronics,471,Low
C00387,18,Student,5833.0,619.0,4,774,No,Electronics,924,High
C00388,18,Freelancer,63383.0,,4,452,No,Fashion,112,Low
C00389,39,Employed,80698.0,736.0,0,0,Yes,Electronics,426,Low
C00390,51,Employed,65343.0,643.0,4,643,Yes,Fashion,45,Low
C00391,25,Employed,54570.0,,2,248,No,Travel,328,Low
C00392,23,Student,19531.0,611.0,1,211,No,Fashion,137,Low
C00393,20,Employed,66316.0,686.0,2,395,No,Groceries/Essentials,74,Low
C00394,18,Student,11478.0,663.0,1,141,No,Electronics,447,Low
C00395,40,Employed,17107.0,733.0,1,167,No,Fashion,32,Low
C00396,24,Employed,59096.0,734.0,3,566,No,Electronics,620,Low
C00397,40,Student,12992.0,,2,519,No,Fashion,10,Low
C00398,54,Employed,24388.0,665.0,0,0,No,Groceries/Essentials,45,Low
C00399,36,Employed,76811.0,656.0,5,1153,No,Electronics,439,Low
C00400,29,Employed,71695.0,751.0,1,211,Yes,Electronics,605,Low
C00401,47,Student,12353.0,582.0,3,328,No,Fashion,94,Low
C00402,58,Employed,71604.0,755.0,2,368,No,Fashion,82,Low
C00403,20,Employed,82157.0,752.0,2,332,No,Electronics,513,Low
C00404,39,Freelancer,60949.0,775.0,1,148,No,Electronics,344,Low
C00405,61,Employed,67991.0,633.0,1,152,Yes,Fashion,20,Low
C00406,28,Employed,97149.0,597.0,1,68,No,Home/Furniture,348,Low
C00407,26,Employed,79111.0,706.0,1,163,No,Fashion,111,Low
C00408,28,Unemployed,5000.0,506.0,1,148,No,Fashion,41,Medium
C00409,22,Employed,96729.0,686.0,5,1049,No,Travel,868,Low
C00410,23,Employed,71697.0,705.0,2,481,No,Fashion,69,Low
C00411,20,Student,8722.0,703.0,2,333,No,Home/Furniture,236,Low
C00412,43,Employed,91885.0,711.0,1,137,Yes,Travel,332,Low
C00413,39,Student,21234.0,740.0,3,360,No,Electronics,391,Low
C00414,53,Unemployed,24555.0,594.0,0,0,No,Electronics,860,Low
C00415,33,Employed,76274.0,670.0,2,141,No,Electronics,430,Low
C00416,53,Freelancer,59439.0,631.0,4,590,No,Home/Furniture,253,Low
C00417,47,Employed,105838.0,,2,225,No,Fashion,123,Low
C00418,42,Freelancer,15280.0,724.0,2,277,No,Groceries/Essentials,54,Low
C00419,37,Employed,103097.0,620.0,5,826,No,Home/Furniture,285,Low
C00420,45,Student,9114.0,565.0,2,333,Yes,Home/Furniture,409,Medium
C00421,34,Employed,92429.0,734.0,3,90,No,Fashion,44,Low
C00422,58,Employed,78023.0,764.0,2,178,No,Home/Furniture,456,Low
C00423,33,Freelancer,51022.0,667.0,1,124,No,Home/Furniture,262,Low
C00424,33,Employed,63616.0,,1,213,No,Fashion,96,Low
C00425,18,Student,15183.0,701.0,1,164,No,Fashion,18,Low
C00426,23,Employed,63536.0,672.0,1,193,No,Fashion,119,Low
C00427,35,Student,19559.0,485.0,3,913,Yes,Electronics,181,High
C00428,18,Employed,96164.0,747.0,0,0,No,Fashion,158,Low
C00429,31,Employed,46942.0,683.0,4,575,No,Home/Furniture,293,Low
C00430,19,Student,5687.0,518.0,2,206,Yes,Groceries/Essentials,48,Medium
C00431,22,Student,16303.0,635.0,3,451,Yes,Electronics,590,Medium
C00432,58,Employed,73637.0,620.0,2,523,Yes,Home/Furniture,452,Low
C00433,51,Freelancer,39949.0,646.0,1,148,No,Travel,965,Low
C00434,55,Employed,95737.0,725.0,2,329,No,Groceries/Essentials,28,Low
C00435,19,Freelancer,6367.0,659.0,4,411,No,Fashion,31,Medium
C00436,35,Employed,52906.0,606.0,1,128,No,Home/Furniture,522,Low
C00437,54,Employed,80520.0,641.0,3,292,No,Home/Furniture,544,Low
C00438,28,Employed,91347.0,704.0,5,1024,Yes,Fashion,104,Low
C00439,33,Employed,104535.0,800.0,3,518,No,Fashion,227,Low
C00440,31,Employed,79267.0,704.0,1,234,No,Electronics,577,Low
C00441,25,Freelancer,29650.0,620.0,4,891,Yes,Travel,704,Medium
C00442,19,Employed,79577.0,745.0,2,313,No,Electronics,581,Low
C00443,58,Employed,58281.0,743.0,2,394,No,Home/Furniture,303,Low
C00444,26,Employed,92588.0,682.0,2,396,No,Home/Furniture,417,Low
C00445,28,Freelancer,47517.0,733.0,1,130,No,Electronics,505,Low
C00446,44,Employed,46326.0,712.0,3,732,No,Fashion,48,Low
C00447,35,Employed,66192.0,705.0,2,242,No,Fashion,53,Low
C00448,62,Employed,89950.0,704.0,7,1164,No,Fashion,106,Low
C00449,40,Employed,66178.0,726.0,2,241,No,Travel,429,Low
C00450,18,Employed,83079.0,711.0,5,838,No,Fashion,60,Low
C00451,34,Employed,55245.0,828.0,0,0,No,Home/Furniture,328,Low
C00452,19,Student,10760.0,505.0,2,487,No,Fashion,110,Medium
C00453,22,Employed,63671.0,688.0,1,127,No,Groceries/Essentials,33,Low
C00454,23,Employed,82092.0,733.0,2,270,No,Fashion,10,Low
C00455,28,Employed,56403.0,689.0,3,425,No,Groceries/Essentials,79,Low
C00456,33,Freelancer,90252.0,738.0,3,655,Yes,Home/Furniture,229,Low
C00457,23,Student,7741.0,531.0,1,127,Yes,Electronics,427,Low
C00458,27,Employed,63663.0,690.0,3,522,No,Electronics,602,Low
C00459,26,Employed,51624.0,629.0,4,700,No,Fashion,33,Low
C00460,19,Student,18819.0,678.0,0,0,No,Electronics,574,Low
C00461,23,Employed,65311.0,758.0,2,165,No,Fashion,97,Low
C00462,48,Student,18657.0,598.0,5,1149,No,Fashion,145,High
C00463,47,Student,20525.0,673.0,2,328,No,Electronics,571,Low
C00464,19,Employed,73367.0,689.0,3,501,No,Electronics,480,Low
C00465,20,Freelancer,70856.0,630.0,0,0,Yes,Home/Furniture,449,Low
C00466,27,Unemployed,10648.0,431.0,0,0,Yes,Home/Furniture,170,Low
C00467,25,Student,14442.0,530.0,1,118,Yes,Fashion,146,Low
C00468,34,Freelancer,47499.0,722.0,2,380,No,Home/Furniture,323,Low
C00469,41,Employed,59922.0,702.0,2,191,No,Electronics,512,Low
C00470,32,Freelancer,73951.0,683.0,2,208,No,Electronics,330,Low
C00471,31,Freelancer,5617.0,592.0,1,231,Yes,Electronics,361,Medium
C00472,33,Student,20425.0,607.0,2,361,No,Fashion,108,Low
C00473,24,Employed,99564.0,764.0,2,318,Yes,Home/Furniture,505,Low
C00474,32,Employed,93211.0,696.0,8,1282,No,Electronics,682,Low
C00475,51,Employed,79141.0,739.0,2,410,No,Fashion,132,Low
C00476,38,Student,19820.0,617.0,1,148,Yes,Fashion,170,Low
C00477,23,Employed,90764.0,737.0,1,118,No,Fashion,86,Low
C00478,28,Student,15793.0,588.0,4,519,No,Fashion,67,Low
C00479,56,Employed,47037.0,841.0,3,395,No,Electronics,427,Low
C00480,24,Employed,80938.0,589.0,1,162,Yes,Fashion,79,Low
C00481,26,Employed,81317.0,668.0,2,274,No,Electronics,220,Low
C00482,20,Employed,61064.0,767.0,1,186,Yes,Fashion,23,Low
C00483,43,Employed,66101.0,,1,127,No,Fashion,158,Low
C00484,26,Employed,76816.0,623.0,4,577,Yes,Electronics,363,Low
C00485,36,Student,5000.0,688.0,1,152,No,Fashion,91,Low
C00486,33,Student,8586.0,627.0,1,105,Yes,Fashion,55,Low
C00487,22,Employed,58638.0,711.0,1,82,No,Electronics,566,Low
C00488,25,Student,13144.0,603.0,2,257,Yes,Fashion,91,Low
C00489,23,Student,13381.0,727.0,1,86,No,Fashion,91,Low
C00490,64,Student,13149.0,578.0,1,225,Yes,Electronics,502,Low
C00491,26,Employed,93627.0,791.0,1,52,No,Travel,839,Low
C00492,33,Freelancer,79246.0,657.0,1,156,No,Fashion,80,Low
C00493,21,Employed,70994.0,675.0,3,533,No,Home/Furniture,570,Low
C00494,32,Employed,,569.0,6,784,Yes,Electronics,539,Medium
C00495,34,Student,15981.0,618.0,3,684,No,Fashion,201,Medium
C00496,21,Employed,76282.0,723.0,3,356,No,Electronics,434,Low
C00497,19,Employed,60655.0,744.0,3,614,No,Fashion,91,Low
C00498,21,Employed,87982.0,779.0,10,1820,No,Home/Furniture,450,Low
C00499,30,Employed,92382.0,735.0,2,191,Yes,Fashion,129,Low
C00500,22,Employed,56588.0,661.0,2,235,No,Groceries/Essentials,10,Low
C00501,19,Freelancer,57899.0,598.0,1,293,Yes,Home/Furniture,320,Low
C00502,30,Employed,46004.0,621.0,1,129,No,Travel,655,Low
C00503,54,Employed,66335.0,688.0,2,294,No,Travel,753,Low
C00504,22,Employed,104140.0,732.0,5,585,No,Groceries/Essentials,72,Low
C00505,60,Freelancer,5000.0,566.0,2,53,Yes,Electronics,682,Low
C00506,32,Student,15093.0,610.0,1,116,No,Groceries/Essentials,29,Low
C00507,19,Student,18717.0,612.0,2,330,No,Electronics,723,Low
C00508,27,Employed,64537.0,661.0,4,338,No,Electronics,267,Low
C00509,26,Employed,56743.0,749.0,0,0,No,Fashion,79,Low
C00510,20,Employed,86377.0,742.0,6,1180,No,Fashion,81,Low
C00511,20,Employed,84297.0,722.0,3,398,No,Electronics,581,Low
C00512,25,Employed,64651.0,692.0,0,0,No,Fashion,115,Low
C00513,47,Employed,52471.0,661.0,4,797,No,Home/Furniture,341,Low
C00514,18,Employed,82182.0,691.0,3,520,No,Electronics,671,Low
C00515,44,Employed,71717.0,767.0,3,439,No,Fashion,35,Low
C00516,46,Unemployed,,619.0,2,247,Yes,Fashion,189,Medium
C00517,28,Employed,66709.0,730.0,1,145,No,Electronics,718,Low
C00518,51,Student,28713.0,572.0,2,407,Yes,Fashion,99,Low
C00519,29,Employed,67391.0,608.0,0,0,Yes,Electronics,574,Low
C00520,20,Employed,49734.0,695.0,4,655,No,Home/Furniture,394,Low
C00521,35,Unemployed,8148.0,619.0,0,0,Yes,Travel,562,Low
C00522,18,Employed,74201.0,621.0,0,0,No,Fashion,85,Low
C00523,35,Employed,51258.0,835.0,3,504,No,Fashion,72,Low
C00524,41,Employed,104094.0,728.0,2,275,No,Electronics,527,Low
C00525,25,Employed,80757.0,735.0,2,151,Yes,Electronics,654,Low
C00526,54,Employed,70084.0,797.0,1,192,Yes,Fashion,149,Low
C00527,31,Employed,31961.0,662.0,1,138,No,Fashion,110,Low
C00528,32,Employed,51705.0,686.0,3,520,No,Electronics,583,Low
C00529,39,Freelancer,40447.0,715.0,3,447,No,Fashion,32,Low
C00530,64,Employed,95139.0,767.0,0,0,Yes,Travel,840,Low
C00531,32,Employed,80029.0,610.0,2,266,No,Home/Furniture,506,Low
C00532,32,Student,6876.0,556.0,2,215,Yes,Electronics,408,Medium
C00533,33,Employed,44670.0,722.0,5,845,No,Electronics,758,Low
C00534,47,Unemployed,9088.0,411.0,1,188,Yes,Fashion,100,Medium
C00535,43,Freelancer,43062.0,639.0,0,0,Yes,Home/Furniture,513,Low
C00536,48,Employed,45183.0,734.0,1,167,No,Fashion,118,Low
C00537,46,Employed,115410.0,633.0,3,735,No,Fashion,65,Low
C00538,48,Student,6759.0,633.0,3,412,No,Travel,711,Medium
C00539,24,Employed,40610.0,718.0,3,334,No,Fashion,106,Low
C00540,18,Employed,70277.0,687.0,2,385,No,Electronics,439,Low
C00541,62,Employed,,716.0,1,237,No,Electronics,495,Low
C00542,34,Employed,81930.0,658.0,2,376,No,Travel,657,Low
C00543,31,Employed,43146.0,603.0,4,485,No,Fashion,94,Low
C00544,36,Employed,85141.0,700.0,10,2139,No,Fashion,139,Low
C00545,27,Employed,52652.0,719.0,1,136,No,Electronics,530,Low
C00546,32,Freelancer,82214.0,640.0,2,399,No,Home/Furniture,564,Low
C00547,60,Employed,110533.0,661.0,2,480,No,Electronics,474,Low
C00548,61,Student,11914.0,676.0,0,0,No,Home/Furniture,263,Low
C00549,33,Student,12668.0,615.0,1,99,No,Fashion,137,Low
C00550,27,Student,19266.0,640.0,2,415,Yes,Home/Furniture,307,Low
C00551,20,Employed,103033.0,715.0,1,101,No,Fashion,132,Low
C00552,49,Employed,92656.0,681.0,1,185,No,Electronics,501,Low
C00553,34,Employed,36248.0,721.0,1,129,No,Electronics,524,Low
C00554,28,Employed,85701.0,652.0,1,113,Yes,Home/Furniture,229,Low
C00555,20,Freelancer,87025.0,607.0,0,0,No,Home/Furniture,468,Low
C00556,19,Freelancer,68476.0,627.0,2,344,No,Groceries/Essentials,57,Low
C00557,23,Student,11596.0,591.0,0,0,No,Electronics,643,Low
C00558,42,Employed,37158.0,761.0,4,529,No,Fashion,155,Low
C00559,23,Employed,60926.0,598.0,0,0,No,Fashion,122,Low
C00560,23,Employed,54928.0,695.0,1,190,No,Electronics,592,Low
C00561,29,Unemployed,11199.0,584.0,2,425,No,Electronics,241,Medium
C00562,25,Employed,82219.0,716.0,2,466,No,Fashion,78,Low
C00563,37,Employed,75774.0,721.0,2,402,No,Fashion,88,Low
C00564,62,Employed,78600.0,720.0,4,293,No,Travel,780,Low
C00565,20,Student,12866.0,594.0,2,221,No,Home/Furniture,379,Low
C00566,56,Employed,86209.0,632.0,1,152,Yes,Fashion,126,Low
C00567,20,Freelancer,51449.0,720.0,3,403,No,Electronics,413,Low
C00568,35,Student,11837.0,572.0,1,106,No,Fashion,169,Low
C00569,56,Employed,93051.0,705.0,3,617,No,Fashion,157,Low
C00570,37,Student,15018.0,503.0,4,576,Yes,Electronics,347,Medium
C00571,22,Student,20405.0,558.0,1,133,No,Fashion,90,Low
C00572,40,Student,11195.0,430.0,3,424,Yes,Home/Furniture,523,Medium
C00573,44,Employed,72880.0,636.0,2,226,Yes,Electronics,747,Low
C00574,23,Employed,44149.0,666.0,6,35,No,Electronics,528,Low
C00575,35,Employed,71402.0,724.0,1,161,No,Electronics,469,Low
C00576,21,Employed,89835.0,706.0,1,252,No,Home/Furniture,443,Low
C00577,52,Employed,31760.0,678.0,1,148,No,Electronics,725,Low
C00578,60,Student,7902.0,584.0,2,43,No,Home/Furniture,305,Low
C00579,42,Unemployed,16495.0,541.0,2,389,No,Fashion,47,Low
C00580,44,Student,22762.0,668.0,3,531,No,Travel,524,Low
C00581,24,Employed,74258.0,768.0,3,523,No,Home/Furniture,344,Low
C00582,44,Employed,50004.0,680.0,1,159,No,Fashion,86,Low
C00583,50,Freelancer,50639.0,780.0,1,171,No,Electronics,704,Low
C00584,60,Unemployed,21046.0,484.0,1,235,Yes,Travel,574,Low
C00585,23,Freelancer,33015.0,607.0,6,1094,No,Fashion,122,Low
C00586,64,Student,16723.0,609.0,3,703,Yes,Travel,1197,High
C00587,26,Employed,75649.0,769.0,3,676,No,Fashion,112,Low
C00588,38,Freelancer,,612.0,2,438,No,Electronics,541,Low
C00589,20,Freelancer,89828.0,599.0,3,431,No,Fashion,29,Low
C00590,49,Employed,46914.0,649.0,2,157,No,Fashion,88,Low
C00591,35,Employed,64810.0,673.0,3,122,No,Electronics,399,Low
C00592,21,Employed,93065.0,,1,104,No,Fashion,69,Low
C00593,30,Unemployed,13049.0,571.0,1,158,Yes,Groceries/Essentials,62,Low
C00594,50,Student,20383.0,538.0,0,0,Yes,Fashion,157,Low
C00595,23,Employed,59881.0,665.0,1,161,No,Home/Furniture,274,Low
C00596,33,Employed,76238.0,688.0,0,0,No,Home/Furniture,383,Low
C00597,38,Employed,62770.0,752.0,2,339,No,Electronics,742,Low
C00598,26,Unemployed,15105.0,629.0,3,469,No,Groceries/Essentials,10,Low
C00599,18,Employed,41202.0,723.0,1,150,Yes,Fashion,156,Low
C00600,43,Student,14758.0,633.0,1,131,No,Electronics,794,Low
C00601,32,Student,13236.0,674.0,6,1116,No,Fashion,89,High
C00602,26,Employed,46064.0,635.0,3,242,No,Electronics,576,Low
C00603,64,Employed,64135.0,684.0,1,227,No,Fashion,69,Low
C00604,24,Freelancer,5000.0,650.0,3,205,No,Electronics,548,Low
C00605,24,Employed,113098.0,681.0,3,527,No,Electronics,731,Low
C00606,39,Employed,90289.0,768.0,2,337,No,Electronics,273,Low
C00607,19,Employed,39420.0,651.0,2,230,Yes,Groceries/Essentials,42,Low
C00608,19,Employed,102493.0,680.0,1,138,No,Travel,766,Low
C00609,37,Employed,77571.0,812.0,4,447,Yes,Fashion,65,Low
C00610,50,Employed,91578.0,716.0,5,347,No,Fashion,135,Low
C00611,23,Employed,71960.0,751.0,2,284,No,Electronics,174,Low
C00612,40,Student,17250.0,458.0,3,671,No,Fashion,108,Medium
C00613,54,Student,12547.0,768.0,2,76,Yes,Travel,719,Low
C00614,27,Student,16157.0,526.0,1,99,Yes,Travel,918,Low
C00615,21,Employed,31138.0,696.0,1,77,No,Electronics,378,Low
C00616,23,Freelancer,81861.0,710.0,2,353,No,Electronics,257,Low
C00617,21,Employed,93026.0,617.0,3,562,Yes,Electronics,625,Low
C00618,47,Employed,74575.0,776.0,3,475,No,Fashion,131,Low
C00619,19,Employed,28582.0,678.0,2,360,No,Fashion,100,Low
C00620,20,Employed,85171.0,612.0,3,447,Yes,Fashion,127,Low
C00621,31,Student,17731.0,600.0,5,581,No,Fashion,62,Low
C00622,20,Freelancer,8008.0,544.0,3,311,Yes,Electronics,569,Medium
C00623,30,Student,15890.0,657.0,0,0,No,Electronics,516,Low
C00624,53,Student,16529.0,652.0,1,149,No,Electronics,481,Low
C00625,36,Student,11881.0,560.0,5,602,No,Electronics,479,High
C00626,47,Freelancer,34499.0,633.0,4,729,No,Fashion,84,Low
C00627,61,Employed,74427.0,780.0,1,140,No,Fashion,112,Low
C00628,22,Freelancer,75399.0,603.0,0,0,No,Travel,788,Low
C00629,41,Freelancer,,584.0,1,151,Yes,Fashion,122,Low
C00630,30,Employed,58024.0,744.0,3,310,No,Fashion,97,Low
C00631,42,Employed,85624.0,647.0,2,130,Yes,Home/Furniture,328,Low
C00632,20,Freelancer,27576.0,659.0,5,292,No,Travel,816,Low
C00633,54,Employed,,569.0,3,420,No,Travel,872,Low
C00634,23,Employed,104526.0,771.0,1,171,No,Home/Furniture,367,Low
C00635,23,Freelancer,32370.0,544.0,5,646,Yes,Travel,1131,Medium
C00636,46,Freelancer,98932.0,678.0,5,583,No,Fashion,100,Low
C00637,25,Freelancer,122217.0,576.0,1,160,No,Fashion,188,Low
C00638,48,Employed,65448.0,,5,1018,No,Home/Furniture,324,Low
C00639,29,Student,19698.0,579.0,2,327,No,Electronics,583,Low
C00640,34,Employed,78265.0,681.0,7,1015,No,Electronics,334,Low
C00641,21,Employed,94230.0,745.0,1,165,No,Fashion,74,Low
C00642,20,Employed,70504.0,792.0,0,0,No,Fashion,29,Low
C00643,19,Student,21787.0,624.0,3,366,Yes,Home/Furniture,411,Low
C00644,43,Employed,55134.0,702.0,1,200,No,Electronics,265,Low
C00645,31,Employed,101396.0,681.0,1,205,No,Electronics,625,Low
C00646,22,Employed,87508.0,781.0,3,414,No,Electronics,326,Low
C00647,44,Employed,55238.0,,1,156,No,Electronics,594,Low
C00648,18,Student,16684.0,589.0,7,1588,No,Fashion,117,High
C00649,51,Employed,44251.0,619.0,4,641,Yes,Electronics,747,Low
C00650,26,Student,,657.0,6,1585,No,Fashion,132,High
C00651,25,Student,19425.0,692.0,3,545,No,Fashion,138,Low
C00652,19,Employed,81925.0,703.0,5,1223,No,Electronics,308,Low
C00653,28,Employed,69953.0,666.0,9,2140,No,Fashion,114,Medium
C00654,43,Employed,83488.0,704.0,1,120,No,Home/Furniture,612,Low
C00655,23,Employed,78928.0,712.0,2,95,No,Electronics,428,Low
C00656,43,Employed,28964.0,638.0,1,80,Yes,Fashion,74,Low
C00657,61,Employed,75926.0,709.0,7,518,No,Fashion,10,Low
C00658,28,Student,8333.0,542.0,1,99,Yes,Electronics,754,Low
C00659,26,Student,12911.0,588.0,0,0,Yes,Electronics,249,Low
C00660,25,Employed,57005.0,636.0,3,207,No,Electronics,616,Low
C00661,25,Student,16779.0,705.0,2,352,No,Fashion,115,Low
C00662,21,Unemployed,5000.0,516.0,4,666,Yes,Fashion,120,High
C00663,35,Unemployed,5000.0,477.0,2,32,Yes,Electronics,457,Medium
C00664,40,Employed,82761.0,732.0,2,274,No,Electronics,273,Low
C00665,25,Freelancer,71229.0,692.0,4,575,No,Electronics,519,Low
C00666,21,Employed,85215.0,749.0,1,149,No,Fashion,131,Low
C00667,64,Employed,80896.0,721.0,4,1018,No,Electronics,593,Low
C00668,60,Student,18003.0,559.0,0,0,No,Home/Furniture,504,Low
C00669,27,Unemployed,9375.0,535.0,1,126,No,Home/Furniture,369,Low
C00670,20,Freelancer,32536.0,673.0,2,329,No,Electronics,466,Low
C00671,28,Employed,95357.0,685.0,1,215,No,Fashion,147,Low
C00672,44,Employed,57203.0,661.0,2,360,No,Electronics,472,Low
C00673,25,Employed,97444.0,701.0,6,848,No,Travel,555,Low
C00674,56,Employed,65856.0,746.0,1,95,No,Home/Furniture,324,Low
C00675,55,Employed,79812.0,663.0,9,1630,No,Fashion,76,Low
C00676,28,Employed,71571.0,697.0,1,170,No,Travel,660,Low
C00677,26,Freelancer,50765.0,639.0,1,189,Yes,Electronics,398,Low
C00678,63,Student,16671.0,557.0,1,187,No,Electronics,192,Low
C00679,32,Freelancer,70089.0,692.0,1,147,No,Fashion,127,Low
C00680,23,Freelancer,64156.0,614.0,1,86,No,Electronics,473,Low
C00681,42,Employed,47850.0,691.0,2,379,No,Electronics,524,Low
C00682,20,Employed,,724.0,1,138,No,Home/Furniture,482,Low
C00683,63,Employed,58882.0,750.0,1,214,No,Fashion,126,Low
C00684,29,Employed,86842.0,625.0,0,0,No,Home/Furniture,421,Low
C00685,24,Student,20439.0,563.0,1,151,No,Travel,909,Low
C00686,33,Student,13246.0,576.0,4,817,Yes,Fashion,93,High
C00687,20,Student,12111.0,577.0,0,0,Yes,Home/Furniture,425,Low
C00688,50,Employed,67807.0,705.0,2,253,No,Fashion,104,Low
C00689,26,Employed,,678.0,6,701,No,Fashion,62,Low
C00690,26,Employed,74685.0,681.0,2,306,No,Fashion,140,Low
C00691,35,Employed,96214.0,604.0,2,221,Yes,Electronics,469,Low
C00692,45,Student,16954.0,592.0,1,131,Yes,Electronics,300,Low
C00693,33,Student,11485.0,481.0,2,439,No,Electronics,379,Low
C00694,64,Employed,78258.0,633.0,1,217,No,Fashion,59,Low
C00695,20,Employed,63058.0,687.0,2,296,No,Fashion,171,Low
C00696,35,Employed,69129.0,701.0,2,302,No,Fashion,139,Low
C00697,55,Unemployed,5000.0,545.0,2,452,Yes,Fashion,137,High
C00698,44,Student,18648.0,534.0,2,336,Yes,Electronics,491,Low
C00699,49,Student,15851.0,687.0,3,443,No,Fashion,102,Low
C00700,21,Freelancer,68721.0,617.0,3,467,Yes,Electronics,642,Low
C00701,21,Employed,88139.0,790.0,7,951,No,Home/Furniture,440,Low
C00702,31,Freelancer,59564.0,591.0,1,184,Yes,Electronics,663,Low
C00703,18,Employed,56682.0,692.0,1,126,No,Fashion,151,Low
C00704,23,Employed,85867.0,703.0,1,117,No,Travel,1137,Low
C00705,44,Freelancer,38095.0,,5,716,No,Fashion,91,Low
C00706,39,Employed,62710.0,657.0,3,477,No,Fashion,66,Low
C00707,22,Employed,40555.0,745.0,4,760,No,Fashion,91,Low
C00708,56,Unemployed,5000.0,495.0,2,229,Yes,Fashion,106,High
C00709,30,Unemployed,5000.0,529.0,1,212,Yes,Fashion,158,High
C00710,57,Employed,72745.0,652.0,1,187,No,Electronics,483,Low
C00711,32,Employed,63621.0,714.0,2,241,No,Electronics,476,Low
C00712,33,Employed,85374.0,720.0,2,394,No,Fashion,29,Low
C00713,46,Employed,84175.0,,3,561,Yes,Fashion,145,Low
C00714,28,Employed,27936.0,678.0,3,472,Yes,Fashion,95,Low
C00715,22,Freelancer,45455.0,,1,193,No,Home/Furniture,215,Low
C00716,27,Unemployed,8570.0,486.0,1,89,Yes,Fashion,73,Medium
C00717,30,Employed,48713.0,783.0,2,122,No,Fashion,121,Low
C00718,31,Employed,50822.0,685.0,0,0,No,Fashion,70,Low
C00719,51,Employed,38725.0,652.0,5,591,No,Home/Furniture,457,Low
C00720,19,Student,20360.0,690.0,1,179,No,Home/Furniture,237,Low
C00721,26,Freelancer,79555.0,657.0,2,359,Yes,Fashion,59,Low
C00722,29,Employed,109877.0,655.0,1,136,No,Electronics,367,Low
C00723,21,Student,14133.0,525.0,1,125,Yes,Fashion,134,Low
C00724,32,Employed,,720.0,2,281,Yes,Electronics,406,Low
C00725,57,Student,11578.0,629.0,0,0,Yes,Electronics,553,Low
